"","commute","county","cz","state","mobility","top1pc_share","gini","teen_birthrate","par_inc_median","kid_inc_median","mobility_hi","commute_hi"
"251",21.16591083,"Larimer","Fort Collins","Colorado",45.38525,0.10477,0.36842,0.09846,78100,40900,1,0
"252",23.67369767,"Las Animas","Trinidad","Colorado",45.5065,0.04623,0.36482,0.21913,36200,33000,1,1
"253",18.1220628,"Logan","Sterling","Colorado",50.11475,0.14263,0.44676,0.18896,50500,42900,1,0
"254",19.84817216,"Mesa","Grand Junction","Colorado",46.59425,0.10802,0.42223,0.16179,58300,39900,1,0
"255",19.66877599,"Moffat","Steamboat Springs","Colorado",48.5885,0.04242,0.26725,0.15142,69300,46500,1,0
"256",20.67062569,"Montezuma","Cortez","Colorado",46.38725,0.07067,0.37789,0.14855,48500,35500,1,0
"257",18.92706676,"Montrose","Grand Junction","Colorado",45.06925,0.07638,0.37649,0.1663,51500,36000,1,0
"258",17.43573826,"Morgan","Fort Collins","Colorado",47.78225,0.05197,0.3345,0.20874,47300,40800,1,0
"259",16.23890469,"Otero","Pueblo","Colorado",43.194,0.06142,0.37477,0.23234,42300,31600,0,0
"260",30.91306421,"Park","Denver","Colorado",48.56575,0.04072,0.2737,0.09583,69300,40700,1,1
"261",35.09212486,"Pitkin","Glenwood Springs","Colorado",42.02675,0.54677,0.53675,0.02548,100100,32800,0,1
"262",15.19534799,"Prowers","Pueblo","Colorado",48.2555,0.07446,0.35596,0.25142,42200,37300,1,0
"263",21.17974571,"Pueblo","Pueblo","Colorado",39.233,0.14649,0.45603,0.21982,51100,30300,0,0
"264",31.34482759,"Rio Blanco","Steamboat Springs","Colorado",56.70525,0.13798,0.35073,0.12853,68600,55400,1,1
"265",19.7581102,"Rio Grande","Alamosa","Colorado",44.849,0.1445,0.47144,0.23699,41300,35500,1,0
"266",23.99625588,"Routt","Steamboat Springs","Colorado",50.88075,0.09027,0.38561,0.0659,77200,41500,1,1
"267",18.086091,"Saguache","Alamosa","Colorado",45.32,0.11542,0.42409,0.26033,32100,32200,1,0
"268",22.56230378,"Summit","Glenwood Springs","Colorado",48.36975,0.0817,0.39856,0.04537,85700,39100,1,1
"269",28.05239688,"Teller","Colorado Springs","Colorado",45.58075,0.17859,0.43274,0.13596,64700,36800,1,1
"270",22.93473069,"Weld","Fort Collins","Colorado",44.292,0.10998,0.40424,0.19525,60300,37700,1,1
"271",17.09949869,"Yuma","Sterling","Colorado",54.27725,0.04329,0.3443,0.11597,49800,49000,1,0
"272",28.93379359,"Fairfield","Bridgeport","Connecticut",42.8835,0.28444,0.55284,0.07991,93800,45100,0,1
"273",26.11851263,"Hartford","Bridgeport","Connecticut",41.63775,0.1454,0.46489,0.10922,80800,41500,0,1
"274",22.13463202,"Litchfield","Bridgeport","Connecticut",44.26775,0.1184,0.33623,0.05893,83900,44600,1,1
"275",23.92189719,"Middlesex","Bridgeport","Connecticut",44.71125,0.10396,0.30691,0.06529,90500,46800,1,1
"276",23.51731474,"New Haven","Bridgeport","Connecticut",41.878,0.1053,0.42502,0.10251,76500,40300,0,1
"277",24.31405501,"New London","Bridgeport","Connecticut",42.773,0.11795,0.38899,0.10635,74400,38900,0,1
"278",21.94479025,"Tolland","Bridgeport","Connecticut",46.14725,0.08792,0.27564,0.05756,92300,48700,1,1
"279",21.89106928,"Windham","Bridgeport","Connecticut",42.9465,0.08851,0.34962,0.11326,67200,37400,0,1
"280",23.07904269,"Kent","Dover","Delaware",39.66275,0.08033,0.38688,0.17657,55600,32700,0,1
"281",26.98350987,"New Castle","Wilmington","Delaware",37.06375,0.14639,0.44123,0.14468,77200,34900,0,1
"282",23.80452412,"Sussex","Dover","Delaware",37.93975,0.11231,0.46553,0.19592,45500,28100,0,1
"283",44.48463865,"District of Columbia","Washington DC","District of Columbia",35.76625,0.28159,0.79688,0.20845,37700,24100,0,1
"284",25.17219298,"Alachua","Gainesville","Florida",38.149,0.13507,0.52985,0.14707,46000,27500,0,1
"285",25.58925681,"Baker","Jacksonville","Florida",39.55275,0.07335,0.33141,0.29118,44500,29500,0,1
"286",23.40199083,"Bay","Panama City","Florida",39.7015,0.12173,0.46995,0.17744,42400,28000,0,1
"287",23.29660315,"Bradford","Gainesville","Florida",38.8785,0.05033,0.35296,0.26334,37600,26800,0,1
"288",24.43842441,"Brevard","Palm Bay","Florida",39.53325,0.10384,0.42336,0.13691,53500,29200,0,1
"289",28.05242459,"Broward","Miami","Florida",40.27425,0.16077,0.56352,0.12561,52900,29800,0,1
"290",23.38122605,"Calhoun","Tallahassee","Florida",40.31175,0.06246,0.36009,0.22467,35200,27700,0,1
"291",21.98612248,"Charlotte","Sarasota","Florida",41.853,0.1161,0.44525,0.14716,49500,30700,0,1
"292",23.6077606,"Citrus","Ocala","Florida",40.79075,0.08316,0.43934,0.15702,38000,27800,0,1
"293",24.25448578,"Clay","Jacksonville","Florida",40.9015,0.06249,0.32628,0.1385,60900,33200,0,1
"294",26.83180984,"Collier","Cape Coral","Florida",40.41725,0.18768,0.66281,0.16706,45800,28900,0,1
"295",23.33883538,"Columbia","Lake City","Florida",38.25225,0.09675,0.43846,0.22844,37700,25600,0,1
"296",25.21082398,"De Soto","Sarasota","Florida",36.98675,0.09834,0.42656,0.27323,32400,22800,0,1
"297",22.3442029,"Dixie","Gainesville","Florida",41.08025,0.04699,0.29607,0.27254,29400,26400,0,1
"298",28.30794047,"Duval","Jacksonville","Florida",36.6575,0.15169,0.51157,0.19691,47200,26300,0,1
"299",24.61773816,"Escambia","Pensacola","Florida",38.10525,0.14775,0.50592,0.19574,40800,26300,0,1
"300",20.23712131,"Flagler","Deltona","Florida",40.24975,0.10448,0.42465,0.15482,42100,27400,0,0
"301",21.02319588,"Franklin","Panama City","Florida",36.00975,0.13991,0.45018,0.26087,27200,21400,0,0
"302",28.01956427,"Gadsden","Tallahassee","Florida",33.82875,0.09194,0.39382,0.26943,26200,18900,0,1
"303",23.32746955,"Gilchrist","Gainesville","Florida",41.26175,0.05793,0.31758,0.22634,36400,29000,0,1
"304",23.59033752,"Gulf","Panama City","Florida",36.06925,0.06297,0.35795,0.22111,38300,23200,0,1
"305",27.02947689,"Hamilton","Lake City","Florida",37.2505,0.04397,0.32337,0.26652,32500,23100,0,1
"306",28.08563333,"Hardee","Lakeland","Florida",40.68275,0.1059,0.43888,0.28656,33400,26600,0,1
"307",30.76713451,"Hendry","Port St. Lucie","Florida",38.7845,0.0796,0.4298,0.25052,37300,24800,0,1
"308",23.08420893,"Hernando","Tampa","Florida",40.376,0.14008,0.43511,0.14432,39700,27000,0,1
"309",21.80181067,"Highlands","Lakeland","Florida",39.45225,0.10072,0.48084,0.21736,36500,26500,0,0
"310",29.74340315,"Hillsborough","Tampa","Florida",38.742,0.15716,0.54293,0.1738,47500,28300,0,1
"311",23.62712079,"Holmes","Tallahassee","Florida",41.57,0.06189,0.36669,0.20029,31200,27200,0,1
"312",22.58475385,"Indian River","Palm Bay","Florida",38.87725,0.26776,0.6382,0.15148,48700,28100,0,1
"313",24.60585925,"Jackson","Tallahassee","Florida",39.95575,0.10466,0.42396,0.20752,33200,26400,0,1
"314",24.02983625,"Jefferson","Tallahassee","Florida",36.712,0.13335,0.45432,0.20492,29600,21500,0,1
"315",25.76613198,"Lake","Orlando","Florida",38.07875,0.14046,0.49653,0.18896,42500,26000,0,1
"316",27.38046832,"Lee","Cape Coral","Florida",39.135,0.15893,0.53508,0.17182,49900,28600,0,1
"317",24.60789114,"Leon","Tallahassee","Florida",37.838,0.10926,0.47808,0.13224,57100,29500,0,1
"318",24.78129681,"Levy","Gainesville","Florida",38.558,0.05186,0.34072,0.21178,31800,23800,0,1
"319",24.53274875,"Madison","Lake City","Florida",35.35075,0.0689,0.35511,0.22237,30700,20600,0,1
"320",24.1293685,"Manatee","Sarasota","Florida",37.494,0.16034,0.51887,0.18311,49300,26700,0,1
"321",25.9916962,"Marion","Ocala","Florida",38.27075,0.14141,0.50445,0.20615,36600,24900,0,1
"322",24.21665586,"Martin","Port St. Lucie","Florida",39.1025,0.26076,0.59816,0.1223,60400,31400,0,1
"323",33.07350773,"Miami-Dade","Miami","Florida",42.0075,0.21182,0.677,0.1435,36600,28100,0,1
"324",21.65453013,"Monroe","Miami","Florida",43.738,0.19519,0.58326,0.12056,47800,31600,1,0
"325",24.67015137,"Nassau","Jacksonville","Florida",37.73175,0.1348,0.40573,0.17776,52700,30000,0,1
"326",25.74292396,"Okaloosa","Pensacola","Florida",40.79325,0.13984,0.4342,0.14999,51800,31300,0,1
"327",26.22007247,"Okeechobee","Port St. Lucie","Florida",39.0485,0.10225,0.45905,0.26829,35200,25200,0,1
"328",30.90384734,"Orange","Orlando","Florida",38.475,0.15019,0.54265,0.17089,43300,26600,0,1
"329",29.00968627,"Osceola","Orlando","Florida",40.24975,0.10515,0.40404,0.1642,39300,27400,0,1
"330",27.09735575,"Palm Beach","Port St. Lucie","Florida",39.31725,0.20908,0.61471,0.13168,55000,29700,0,1
"331",24.36214212,"Pasco","Tampa","Florida",39.077,0.0884,0.41364,0.16033,40800,26800,0,1
"332",25.8769902,"Pinellas","Tampa","Florida",39.556,0.16094,0.55227,0.14867,47000,28600,0,1
"333",25.33967869,"Polk","Lakeland","Florida",39.34375,0.12506,0.47673,0.22456,41100,26900,0,1
"334",24.7573446,"Putnam","Deltona","Florida",36.939,0.09555,0.42504,0.24531,33000,23300,0,1
"335",25.6092963,"St Johns","Jacksonville","Florida",39.34275,0.15035,0.53091,0.137,59400,31600,0,1
"336",25.29542845,"St Lucie","Port St. Lucie","Florida",37.6055,0.10775,0.44492,0.187,42300,25000,0,1
"337",23.60557333,"Santa Rosa","Pensacola","Florida",42.8275,0.11167,0.42513,0.15254,51200,33600,0,1
"338",24.63057589,"Sarasota","Sarasota","Florida",40.232,0.19943,0.56445,0.11904,56100,31300,0,1
"339",27.11617604,"Seminole","Orlando","Florida",41.31975,0.13341,0.482,0.11272,60600,34000,0,1
"340",25.6128011,"Sumter","Orlando","Florida",37.63925,0.07203,0.37842,0.23748,32800,22800,0,1
"341",26.33086029,"Suwannee","Lake City","Florida",41.13075,0.06009,0.34411,0.20965,34700,28100,0,1
"342",22.44702073,"Taylor","Lake City","Florida",39.7935,0.12658,0.50258,0.23289,37800,27600,0,1
"343",28.36828154,"Union","Gainesville","Florida",38.05175,0.06307,0.31876,0.20293,37400,25700,0,1
"344",23.53361523,"Volusia","Deltona","Florida",39.602,0.11817,0.46768,0.15159,42000,26600,0,1
"345",22.33367081,"Wakulla","Tallahassee","Florida",39.54675,0.0558,0.33185,0.18519,41900,27400,0,1
"346",29.84027397,"Walton","Pensacola","Florida",39.545,0.12401,0.4518,0.21248,30900,24800,0,1
"347",25.43773834,"Washington","Tallahassee","Florida",40.7475,0.06741,0.36412,0.21781,33300,26300,0,1
"348",23.59769002,"Appling","Vidalia","Georgia",39.08025,0.0537,0.39269,0.26466,41300,26000,0,1
"349",18.87293299,"Atkinson","Waycross","Georgia",37.56675,0.08781,0.38952,0.31077,26700,21700,0,0
"350",21.32040975,"Bacon","Waycross","Georgia",37.4075,0.07711,0.44669,0.27089,37400,23900,0,0
"351",21.4429948,"Baldwin","Milledgeville","Georgia",32.89525,0.07771,0.45685,0.17212,40200,20900,0,0
"352",22.50059394,"Banks","Gainesville","Georgia",40.77775,0.07035,0.37358,0.25424,46400,31800,0,1
"353",25.71436292,"Barrow","Winder","Georgia",37.597,0.0903,0.41363,0.19186,50200,27200,0,1
"354",26.36940891,"Bartow","Rome","Georgia",37.41375,0.09257,0.4098,0.22194,52900,28900,0,1
"355",19.63048861,"Ben Hill","Fitzgerald","Georgia",36.587,0.08615,0.48698,0.26803,35600,23600,0,0
"356",20.77876198,"Berrien","Valdosta","Georgia",40.392,0.08429,0.37623,0.19492,41100,26800,0,0
"357",25.26613752,"Bibb","Macon","Georgia",33.997,0.15367,0.60118,0.21308,44400,22400,0,1
"358",18.35331846,"Bleckley","Macon","Georgia",35.844,0.08111,0.39281,0.20485,40100,23800,0,0
"359",23.23835517,"Brantley","Brunswick","Georgia",38.6905,0.05161,0.32727,0.28277,40800,26000,0,1
"360",24.11636721,"Brooks","Valdosta","Georgia",35.8045,0.08454,0.4495,0.29877,24300,20100,0,1
"361",24.97001892,"Bryan","Savannah","Georgia",38.81125,0.11032,0.41052,0.1929,63100,31900,0,1
"362",19.8376639,"Bulloch","Statesboro","Georgia",35.38425,0.08867,0.49503,0.17857,40400,22900,0,0
"363",28.52637379,"Burke","Aiken","Georgia",35.39075,0.16623,0.55719,0.26885,27600,20600,0,1
"364",24.11317664,"Butts","Griffin","Georgia",35.99,0.05811,0.38471,0.24433,42600,24000,0,1
"365",17.20636215,"Calhoun","Eufaula","Georgia",35.34525,0.07461,0.47852,0.27389,24000,18300,0,0
"366",22.55152547,"Camden","Jacksonville","Georgia",38.3745,0.05863,0.30152,0.1793,59300,30300,0,1
"367",20.6180602,"Candler","Statesboro","Georgia",34.4755,0.08775,0.49299,0.2697,32000,20300,0,0
"368",24.03309921,"Carroll","LaGrange","Georgia",38.7695,0.11998,0.46934,0.21444,48800,28800,0,1
"369",21.78681535,"Catoosa","Chattanooga","Georgia",40.77075,0.09414,0.37326,0.19118,60300,34000,0,0
"370",28.82090417,"Charlton","Jacksonville","Georgia",39.95325,0.15977,0.47317,0.22613,41700,27700,0,1
"371",26.87164843,"Chatham","Savannah","Georgia",35.04725,0.14311,0.58086,0.22065,43800,22400,0,1
"372",19.16437177,"Chattooga","Rome","Georgia",38.77225,0.05325,0.32522,0.25949,39300,27400,0,0
"373",25.95450237,"Cherokee","Atlanta","Georgia",42.05525,0.11405,0.37859,0.13012,77500,37900,0,1
"374",23.1489948,"Clarke","Winder","Georgia",32.8005,0.13981,0.6113,0.17403,45100,22100,0,1
"375",32.92210753,"Clayton","Atlanta","Georgia",35.8335,0.08152,0.38065,0.1892,53500,24500,0,1
"376",21.82854137,"Clinch","Waycross","Georgia",36.68425,0.09043,0.46781,0.2807,31900,23700,0,1
"377",33.02212188,"Cobb","Atlanta","Georgia",39.756,0.12702,0.42343,0.10076,90200,38100,0,1
"378",20.61385835,"Coffee","Waycross","Georgia",36.4275,0.10308,0.53026,0.2623,33100,22500,0,0
"379",20.37007438,"Colquitt","Valdosta","Georgia",35.9545,0.10533,0.51414,0.26231,33300,22000,0,0
"380",23.48806093,"Columbia","Aiken","Georgia",39.57175,0.06447,0.36359,0.12905,77400,36400,0,1
"381",20.32461668,"Cook","Valdosta","Georgia",36.2805,0.08454,0.40479,0.21767,32100,22000,0,0
"382",26.06519274,"Coweta","LaGrange","Georgia",35.94375,0.08075,0.40473,0.16866,63600,27800,0,1
"383",21.39656676,"Crisp","Cordele","Georgia",33.273,0.11114,0.53523,0.25422,27100,17700,0,0
"384",20.90086091,"Dade","Chattanooga","Georgia",41.4735,0.05383,0.32347,0.19118,46900,32900,0,0
"385",24.13245033,"Dawson","Atlanta","Georgia",38.201,0.23379,0.53228,0.18061,53100,28200,0,1
"386",20.93124292,"Decatur","Bainbridge","Georgia",37.3825,0.11499,0.50108,0.24843,29100,22800,0,0
"387",35.63445825,"De Kalb","Atlanta","Georgia",34.59775,0.14992,0.55775,0.17018,49100,23500,0,1
"388",22.17586436,"Dodge","Vidalia","Georgia",39.79525,0.10084,0.45649,0.20482,34900,27900,0,1
"389",18.97869868,"Dooly","Cordele","Georgia",35.79,0.09869,0.49219,0.26376,27100,20900,0,0
"390",23.16609367,"Dougherty","Albany","Georgia",32.61675,0.12385,0.58816,0.2341,35300,19700,0,1
"391",27.8072162,"Douglas","Atlanta","Georgia",39.486,0.05876,0.33035,0.14842,68600,32300,0,1
"392",21.96014207,"Early","Eufaula","Georgia",34.36225,0.17811,0.63378,0.25735,24500,18500,0,1
"393",25.44952476,"Effingham","Savannah","Georgia",40.95,0.0484,0.32153,0.19346,63200,35900,0,1
"394",19.66752299,"Elbert","Toccoa","Georgia",36.2185,0.05911,0.37788,0.21669,35100,24100,0,0
"395",24.13851968,"Emanuel","Statesboro","Georgia",37.82175,0.0862,0.4534,0.24528,25900,21400,0,1
"396",23.16859913,"Evans","Hinesville","Georgia",36.1655,0.10126,0.46508,0.24631,26900,19000,0,1
"397",23.47923197,"Fannin","Ellijay","Georgia",39.9255,0.07723,0.4099,0.20846,37300,24600,0,1
"398",26.83559809,"Fayette","Atlanta","Georgia",43.68775,0.13071,0.27353,0.05789,108300,45800,1,1
"399",24.07545463,"Floyd","Rome","Georgia",36.11825,0.10068,0.48721,0.19787,48700,26200,0,1
"400",30.26896148,"Forsyth","Atlanta","Georgia",46.897,0.12043,0.49578,0.12438,75800,36100,1,1
"401",20.88535139,"Franklin","Toccoa","Georgia",38.89525,0.12549,0.44702,0.22776,42200,28100,0,0
"402",37.38817927,"Fulton","Atlanta","Georgia",33.08625,0.24588,0.81918,0.20669,39200,21200,0,1
"403",24.11544041,"Gilmer","Ellijay","Georgia",41.44225,0.07374,0.39562,0.20997,39800,28700,0,1
"404",24.45274693,"Glynn","Brunswick","Georgia",35.5095,0.12716,0.55262,0.21747,50000,23700,0,1
"405",23.55222806,"Gordon","Rome","Georgia",39.187,0.09085,0.39149,0.23391,45800,28600,0,1
"406",21.88126938,"Grady","Thomasville","Georgia",36.9585,0.06182,0.42351,0.2151,32100,23700,0,1
"407",27.5624795,"Greene","Washington","Georgia",33.197,0.12304,0.52963,0.23191,27500,17500,0,1
"408",32.59132709,"Gwinnett","Atlanta","Georgia",41.32875,0.12712,0.48108,0.11527,67000,34400,0,1
"409",20.93822628,"Habersham","Gainesville","Georgia",39.27175,0.0828,0.38574,0.20833,48800,32100,0,0
"410",27.72217027,"Hall","Gainesville","Georgia",39.1175,0.14946,0.50794,0.19615,58100,31200,0,1
"411",24.54122056,"Hancock","Milledgeville","Georgia",33.2995,0.10604,0.38044,0.24594,26700,18100,0,1
"412",23.82448562,"Haralson","LaGrange","Georgia",40.878,0.09584,0.40055,0.2395,45100,29600,0,1
"413",25.6166538,"Harris","Columbus","Georgia",38.0985,0.0625,0.39077,0.17153,52700,26400,0,1
"414",20.65636338,"Hart","Toccoa","Georgia",38.85775,0.07799,0.39417,0.21627,40300,26900,0,0
"415",27.43747674,"Heard","LaGrange","Georgia",35.89025,0.04384,0.30982,0.26316,39700,23700,0,1
"416",27.43194242,"Henry","Atlanta","Georgia",39.49225,0.07242,0.32616,0.15331,72100,35000,0,1
"417",23.67476474,"Houston","Macon","Georgia",38.48275,0.09167,0.37471,0.15454,64900,31100,0,1
"418",24.16372054,"Irwin","Fitzgerald","Georgia",37.18475,0.05874,0.45136,0.27506,32700,23400,0,1
"419",24.26777974,"Jackson","Gainesville","Georgia",37.6095,0.09099,0.39207,0.19353,49700,28300,0,1
"420",25.87466919,"Jasper","Atlanta","Georgia",34.39,0.05756,0.41466,0.25266,41300,23200,0,1
"421",21.12002365,"Jeff Davis","Vidalia","Georgia",36.9035,0.08581,0.42709,0.30855,39000,25200,0,0
"422",21.48898794,"Jefferson","Aiken","Georgia",34.98825,0.10254,0.45637,0.24153,26400,18900,0,0
"423",18.72415612,"Jenkins","Statesboro","Georgia",35.16875,0.15848,0.51448,0.24931,25300,18500,0,0
"424",22.28686088,"Johnson","Dublin","Georgia",34.27775,0.06225,0.4036,0.26316,27600,19500,0,1
"425",21.58534564,"Jones","Macon","Georgia",37.45075,0.06759,0.38422,0.17688,52400,28300,0,0
"426",22.70956267,"Lamar","Griffin","Georgia",37.901,0.07452,0.40963,0.2067,37000,25200,0,1
"427",22.64295373,"Laurens","Dublin","Georgia",35.39725,0.16583,0.55804,0.19736,36000,22100,0,1
"428",22.93659341,"Lee","Albany","Georgia",40.616,0.06619,0.36772,0.18497,59500,31700,0,1
"429",22.13241185,"Liberty","Hinesville","Georgia",37.76475,0.08609,0.33525,0.22427,44300,25400,0,1
"430",24.86576483,"Lincoln","Washington","Georgia",36.30425,0.13489,0.5128,0.19614,34200,22700,0,1
"431",20.70505547,"Lowndes","Valdosta","Georgia",36.306,0.14621,0.53449,0.21373,42300,25100,0,0
"432",23.00871614,"Lumpkin","Gainesville","Georgia",40.85825,0.07585,0.35064,0.15152,49300,30400,0,1
"433",21.33145996,"McDuffie","Aiken","Georgia",35.882,0.08759,0.47793,0.24794,40200,24300,0,0
"434",23.32470716,"McIntosh","Brunswick","Georgia",36.37725,0.04418,0.3553,0.33046,27500,19900,0,1
"435",22.35435397,"Macon","Americus","Georgia",33.756,0.09082,0.44246,0.26129,26700,18000,0,1
"436",20.6577618,"Madison","Winder","Georgia",36.60825,0.06461,0.35438,0.2124,45700,26100,0,0
"437",24.60272399,"Meriwether","Columbus","Georgia",33.632,0.08949,0.41995,0.25183,32000,20200,0,1
"438",21.86641791,"Miller","Bainbridge","Georgia",38.26175,0.09264,0.51892,0.20073,27800,23600,0,1
"439",22.13332938,"Mitchell","Albany","Georgia",35.52225,0.07412,0.44281,0.24047,25600,20200,0,1
"440",27.32064534,"Monroe","Macon","Georgia",35.2415,0.09126,0.43725,0.20743,46000,26300,0,1
"441",22.12666361,"Montgomery","Vidalia","Georgia",37.98675,0.09225,0.42314,0.28477,26800,21500,0,1
"442",27.75068739,"Morgan","Atlanta","Georgia",33.25425,0.09387,0.45306,0.21394,46100,22100,0,1
"443",25.39949508,"Murray","Rome","Georgia",35.505,0.14367,0.40061,0.23988,43000,25000,0,1
"444",22.7846272,"Muscogee","Columbus","Georgia",35.17175,0.14335,0.53583,0.20629,42200,23000,0,1
"445",25.52862104,"Newton","Atlanta","Georgia",34.40775,0.11174,0.51275,0.22444,38800,20400,0,1
"446",22.0858601,"Oconee","Winder","Georgia",40.461,0.10503,0.38838,0.09002,72300,36400,0,1
"447",20.00682705,"Oglethorpe","Winder","Georgia",35.9195,0.05357,0.3508,0.21111,44200,25200,0,0
"448",26.90627685,"Paulding","Atlanta","Georgia",38.1885,0.08247,0.32589,0.18658,67500,31000,0,1
"449",23.56236972,"Peach","Macon","Georgia",35.41225,0.07929,0.44385,0.22444,44900,22600,0,1
"450",26.71506159,"Pickens","Atlanta","Georgia",39.265,0.12008,0.44017,0.19628,50600,28700,0,1
"451",19.6865598,"Pierce","Waycross","Georgia",41.557,0.07765,0.39731,0.23746,40300,29900,0,0
"452",24.69906743,"Pike","Griffin","Georgia",39.23125,0.21469,0.49672,0.20075,51200,28200,0,1
"453",22.27631043,"Polk","Rome","Georgia",37.363,0.05253,0.37057,0.25759,39100,25400,0,1
"454",19.0029473,"Pulaski","Macon","Georgia",33.67475,0.08743,0.49389,0.2005,31500,18600,0,0
"455",25.39939577,"Putnam","Milledgeville","Georgia",34.04625,0.076,0.44947,0.1874,38400,19800,0,1
"456",26.32675168,"Rabun","Franklin","Georgia",38.51775,0.11141,0.48032,0.18913,43400,26800,0,1
"457",17.06246889,"Randolph","Eufaula","Georgia",35.32425,0.11066,0.45522,0.2338,23800,18500,0,0
"458",23.28358681,"Richmond","Aiken","Georgia",35.768,0.1159,0.5107,0.19501,45300,23800,0,1
